IPC,专利数,度数,聚类系数,近年增长频率
G05B6,43,62,0.5073446327683616,0.06976744186046512
F16B29,43,25,0.7747035573122529,0.13953488372093023
A62B13,43,33,0.7634408602150538,0.6511627906976745
F02B9,43,50,0.5647163120567376,0.23255813953488372
A62B15,43,35,0.6856060606060606,0.16279069767441862
B29K277,43,78,0.7235087719298245,0.13953488372093023
A01M15,43,28,0.6553846153846153,0.5813953488372093
F02B15,43,28,0.8584615384615385,0.046511627906976744
C10F7,42,24,0.7402597402597403,0.19047619047619047
H02K39,42,14,0.6212121212121212,0.09523809523809523
B68C1,42,20,0.4444444444444444,0.2619047619047619
C01G56,42,33,0.8043010752688172,0.30952380952380953
C07J61,42,50,0.8723404255319149,0.16666666666666666
A01B41,42,14,0.9545454545454546,0.47619047619047616
B21D49,42,43,0.7426829268292683,0.30952380952380953
G05D29,42,46,0.6596194503171248,0.2619047619047619
F21Y111,42,39,0.9429429429429429,0.0
A45B15,42,12,0.8888888888888888,0.14285714285714285
D04B25,42,15,0.5641025641025641,0.11904761904761904
A01H17,42,46,0.8097251585623678,0.11904761904761904
C09D173,42,65,0.8294930875576036,0.16666666666666666
A01K17,41,20,0.6601307189542484,0.3170731707317073
A24F5,41,12,0.6444444444444445,0.3170731707317073
A47G35,41,44,0.5470383275261324,0.12195121951219512
F41A5,41,16,0.6703296703296703,0.0975609756097561
C07C325,41,124,0.8813168947297114,0.17073170731707318
C08G4,41,49,0.7141535615171137,0.17073170731707318
A63B4,41,23,0.7619047619047619,0.43902439024390244
D03D29,41,32,0.43908045977011495,0.24390243902439024
A63J21,41,25,0.5019762845849802,0.17073170731707318
C07J69,41,67,0.9389423076923077,0.21951219512195122
C10H19,41,36,0.7700534759358288,0.6341463414634146
B29K711,41,78,0.5856140350877193,0.21951219512195122
A01B11,41,32,0.6574712643678161,0.2682926829268293
D03C15,41,14,0.803030303030303,0.04878048780487805
G03G8,40,33,0.7182795698924731,0.025
F16B27,40,20,0.5228758169934641,0.0
A22C18,40,43,0.6524390243902439,0.125
B29K96,40,69,0.7819990954319312,0.0
B23D5,40,23,0.638095238095238,0.15
B62M13,40,26,0.7391304347826086,0.1
F23C101,40,26,0.7934782608695652,0.0
C12S13,40,51,0.7559523809523809,0.0
B41J27,40,34,0.5403225806451613,0.025
B41L23,40,24,0.5974025974025974,0.0
C08F124,40,53,0.6423529411764706,0.375
D06F77,39,13,0.7454545454545455,0.1794871794871795
D05B61,39,18,0.9583333333333334,0.1794871794871795
D01H3,39,21,0.6549707602339181,0.07692307692307693
C09B15,39,42,0.8115384615384615,0.28205128205128205
C07B60,39,60,0.9479733817301875,0.46153846153846156
B23D9,39,21,0.695906432748538,0.0
H10K65,39,46,0.7135306553911205,0.9230769230769231
A01L11,39,13,0.38181818181818183,0.6923076923076923
A41F3,39,38,0.6682539682539682,0.5384615384615384
F04D35,39,37,0.6100840336134454,0.2564102564102564
F02N99,39,18,0.9,0.07692307692307693
F02B5,39,48,0.7507246376811594,0.10256410256410256
A41H23,39,13,0.4,0.23076923076923078
B41L27,39,23,0.5666666666666667,0.1282051282051282
F16N17,39,52,0.4897959183673469,0.28205128205128205
C06B41,38,26,0.6557971014492754,0.5263157894736842
B31C7,38,35,0.5795454545454546,0.13157894736842105
C09D141,38,60,0.8493647912885662,0.2894736842105263
C09D3,38,31,0.5394088669950738,0.0
D04B19,38,26,0.5507246376811594,0.2631578947368421
F02B59,38,37,0.680672268907563,0.02631578947368421
A41G9,37,21,0.543859649122807,0.32432432432432434
E05B57,37,27,0.7233333333333334,0.13513513513513514
F15C5,37,39,0.5555555555555556,0.0
C09B51,37,46,0.7209302325581395,0.16216216216216217
C07D347,37,77,0.8479279279279279,0.3783783783783784
C09B41,37,25,0.7312252964426877,0.08108108108108109
A61L28,37,32,0.8781609195402299,0.13513513513513514
H02K27,37,25,0.8695652173913043,0.0
A01B61,37,23,0.6476190476190476,0.2702702702702703
A01H7,37,28,0.8584615384615385,0.6756756756756757
H03H15,37,22,0.7842105263157895,0.0
B63B85,37,28,0.7692307692307693,0.918918918918919
B21B11,37,28,0.8246153846153846,0.35135135135135137
B63B83,37,36,0.49019607843137253,0.7837837837837838
C10G99,37,29,0.5413105413105413,0.05405405405405406
A61J13,37,22,0.7368421052631579,0.24324324324324326
F02B79,37,13,0.6909090909090909,0.35135135135135137
G10L5,36,18,0.5666666666666667,0.0
G08C13,36,52,0.7322448979591837,0.3611111111111111
H04H5,36,25,0.6205533596837944,0.0
H03B23,36,14,0.7878787878787878,0.05555555555555555
B29K95,36,45,0.840531561461794,0.3611111111111111
B27G5,36,46,0.7082452431289641,0.1388888888888889
A63G33,36,32,0.5149425287356322,0.3611111111111111
C05B5,36,29,0.6239316239316239,0.2222222222222222
F02M5,35,19,0.7279411764705882,0.22857142857142856
C08F34,35,51,0.7100340136054422,0.2
C07C301,35,97,0.8880179171332587,0.37142857142857144
F23B1,35,19,0.6102941176470589,0.0
D05B17,35,27,0.61,0.2857142857142857
B27B7,35,24,0.5194805194805194,0.0
A43D31,35,27,0.5933333333333334,0.08571428571428572
B64D21,35,10,0.8928571428571429,0.5714285714285714
A41D20,34,46,0.6490486257928119,0.11764705882352941
F23Q1,34,24,0.2683982683982684,0.11764705882352941
B82Y99,34,50,0.6914893617021277,0.20588235294117646
H01J45,34,21,0.631578947368421,0.08823529411764706
B60G25,34,32,0.6436781609195402,0.0
A62C29,34,32,0.6666666666666666,0.3235294117647059
D06F65,34,7,0.8,0.029411764705882353
B31B37,34,15,0.8461538461538461,0.0
A01B75,34,34,0.5201612903225806,0.23529411764705882
F23M3,34,33,0.7698924731182796,0.11764705882352941
A63G4,34,14,0.6212121212121212,0.20588235294117646
C06C9,34,28,0.35384615384615387,0.20588235294117646
C09H9,34,12,0.5555555555555556,0.29411764705882354
B33Y99,34,43,0.7365853658536585,0.29411764705882354
A01K37,34,16,0.8461538461538461,0.6176470588235294
B44B9,34,20,0.7058823529411765,0.38235294117647056
C11D15,34,8,0.6,0.058823529411764705
A45D37,33,39,0.6021021021021021,0.15151515151515152
A61G19,33,15,0.5769230769230769,0.36363636363636365
D06N1,33,56,0.7302585604472397,0.0
F16F11,33,27,0.47333333333333333,0.12121212121212122
F23B101,33,27,0.9133333333333333,0.030303030303030304
F22B5,33,31,0.7463054187192119,0.06060606060606061
D06F27,33,15,0.6794871794871795,0.09090909090909091
A43D15,33,16,0.8351648351648352,0.15151515151515152
C13F1,33,24,0.5064935064935064,0.0
B62D125,33,25,0.8537549407114624,0.5454545454545454
B23Q33,33,27,0.66,0.12121212121212122
H04H7,33,30,0.7804232804232805,0.0
A61D9,33,27,0.7333333333333333,0.5757575757575758
C09B26,33,33,0.8408602150537634,0.24242424242424243
H02P11,33,24,0.7792207792207793,0.15151515151515152
G03G17,33,21,0.6081871345029239,0.0
A43D51,32,16,0.6153846153846154,0.09375
B25D5,32,12,0.6666666666666666,0.28125
C23D1,32,27,0.6133333333333333,0.28125
H04J7,32,18,0.8916666666666667,0.09375
H05C3,32,22,0.45263157894736844,0.0625
A44B9,32,29,0.43874643874643876,0.15625
B61L9,32,24,0.6796536796536796,0.09375
D03D45,32,12,0.6222222222222222,0.03125
A61G99,32,50,0.5726950354609929,0.0625
E05B25,32,9,0.8095238095238095,0.0
C07K3,32,32,0.7333333333333333,0.0
F42C14,32,21,0.39766081871345027,0.46875
C09D117,32,52,0.8979591836734694,0.15625
G06K3,32,26,0.8115942028985508,0.0625
H10K102,32,24,0.9047619047619048,1.0
G12B1,31,33,0.5010752688172043,0.1935483870967742
A01B5,31,20,0.9084967320261438,0.22580645161290322
C08F128,31,55,0.7409288824383164,0.3548387096774194
A41H41,31,23,0.6047619047619047,0.1935483870967742
F42B22,31,22,0.25263157894736843,0.5806451612903226
B29K201,31,62,0.6926553672316385,0.25806451612903225
B42D11,31,24,0.8008658008658008,0.03225806451612903
A21C7,31,11,0.8888888888888888,0.2903225806451613
B42D13,31,30,0.5873015873015873,0.06451612903225806
A43D44,31,19,0.7058823529411765,0.3225806451612903
H03F19,31,31,0.7881773399014779,0.6774193548387096
G03H3,31,32,0.639080459770115,0.16129032258064516
B64D19,30,20,0.5163398692810458,0.2
H01G15,30,16,0.8021978021978022,0.23333333333333334
A01K55,30,24,0.5627705627705628,0.3
F41A1,30,23,0.5095238095238095,0.16666666666666666
B63J5,30,27,0.62,0.0
A43C3,30,16,0.8681318681318682,0.1
C07K15,30,36,0.7058823529411765,0.0
G03C8,30,33,0.5849462365591398,0.03333333333333333
C07D415,30,18,0.9,0.43333333333333335
G09B13,29,21,0.8421052631578947,0.20689655172413793
F02D7,29,28,0.49846153846153846,0.1724137931034483
G01J7,29,8,1.0,0.20689655172413793
G04C19,29,33,0.7010752688172043,0.06896551724137931
F25B3,29,16,0.6923076923076923,0.034482758620689655
G08B9,29,33,0.8064516129032258,0.3103448275862069
G05G15,29,34,0.5625,0.10344827586206896
C10B17,29,21,0.7309941520467836,0.4482758620689655
B62J40,29,25,0.7747035573122529,0.6206896551724138
D05B45,29,16,0.8571428571428571,0.1724137931034483
A62B29,29,26,0.6014492753623188,0.20689655172413793
A41B15,29,39,0.5720720720720721,0.1724137931034483
G04B49,29,16,0.6923076923076923,0.27586206896551724
G01Q80,28,20,0.6666666666666666,0.17857142857142858
A43D98,28,20,0.6405228758169934,0.35714285714285715
F02D39,28,36,0.7183600713012478,0.14285714285714285
B42D19,28,18,0.5333333333333333,0.10714285714285714
B21K13,28,24,0.670995670995671,0.32142857142857145
H05B31,28,36,0.6648841354723708,0.07142857142857142
A46D7,28,11,0.5833333333333334,0.42857142857142855
G10K13,28,31,0.5394088669950738,0.17857142857142858
B42D7,28,31,0.5049261083743842,0.0
F22B11,28,29,0.8347578347578347,0.14285714285714285
A63C13,28,14,0.696969696969697,0.21428571428571427
B42D109,28,23,0.5666666666666667,0.0
C05B3,28,33,0.6903225806451613,0.03571428571428571
A47H19,28,14,0.803030303030303,0.17857142857142858
F41B4,28,9,0.7142857142857143,0.8214285714285714
C09F7,28,36,0.6417112299465241,0.10714285714285714
F22B17,28,28,0.7661538461538462,0.10714285714285714
B62D115,28,23,0.8333333333333334,0.2857142857142857
G05B24,28,35,0.4659090909090909,0.03571428571428571
B27B1,27,28,0.5692307692307692,0.037037037037037035
A21D17,27,18,0.7166666666666667,0.07407407407407407
C22C43,27,35,0.6988636363636364,0.5185185185185185
F41A13,27,22,0.37894736842105264,0.2222222222222222
D04C5,27,15,0.3717948717948718,0.25925925925925924
G05G13,27,27,0.5833333333333334,0.07407407407407407
D03C11,27,8,0.8,0.037037037037037035
E21B40,27,11,0.9444444444444444,0.37037037037037035
B23F3,27,21,0.47368421052631576,0.18518518518518517
F01B19,26,37,0.5949579831932773,0.23076923076923078
A43D999,26,24,0.5411255411255411,0.23076923076923078
F01B27,26,30,0.4497354497354497,0.11538461538461539
C08B7,26,32,0.8367816091954023,0.07692307692307693
C10F5,26,26,0.6992753623188406,0.15384615384615385
C08F301,26,46,0.7156448202959831,0.2692307692307692
F01B15,26,15,0.5512820512820513,0.0
B21J19,26,12,0.8444444444444444,0.8076923076923077
D05B31,26,14,0.6363636363636364,0.34615384615384615
A43D61,26,10,0.75,0.8076923076923077
F01L11,26,32,0.4850574712643678,0.19230769230769232
E05G5,25,25,0.8023715415019763,0.32
F03H3,25,9,0.5238095238095238,0.2
B44F5,25,40,0.6970128022759602,0.2
B41B19,25,18,0.625,0.0
F16D53,25,26,0.6231884057971014,0.36
B41L43,25,23,0.5666666666666667,0.0
A43D63,25,24,0.47186147186147187,0.52
B61D41,25,31,0.7093596059113301,0.16
G05G17,25,19,0.4852941176470588,0.24
F42B7,25,26,0.35507246376811596,0.08
C08H6,25,41,0.9230769230769231,0.0
C06F1,25,6,0.3333333333333333,0.56
D06F60,25,16,0.5274725274725275,0.28
G10F3,25,17,0.5142857142857142,0.16
F01L31,25,22,0.5631578947368421,0.0
H02K25,24,15,0.8717948717948718,0.0
A62C11,24,37,0.5361344537815126,0.20833333333333334
C10L8,24,27,0.5733333333333334,0.4166666666666667
D05B93,24,28,0.6153846153846154,0.125
B61H3,24,29,0.7065527065527065,0.25
A44B6,24,26,0.4528985507246377,0.041666666666666664
G04C13,24,26,0.6702898550724637,0.08333333333333333
G04C1,24,22,0.6894736842105263,0.3333333333333333
B29D16,24,54,0.8107088989441931,0.20833333333333334
A63J17,24,14,0.5454545454545454,0.125
B27N9,24,41,0.7260458839406208,0.20833333333333334
G03D5,24,31,0.5960591133004927,0.125
B63G7,24,22,0.6105263157894737,0.5
A01D21,24,18,0.6583333333333333,0.4583333333333333
C01F15,24,47,0.6484848484848484,0.2916666666666667
D05B5,24,20,0.3660130718954248,0.0
D06F83,24,14,0.45454545454545453,0.041666666666666664
G10D15,24,18,0.65,0.08333333333333333
F23B99,24,24,0.8138528138528138,0.0
A47D5,24,26,0.644927536231884,0.3333333333333333
G06G5,24,19,0.9044117647058824,0.041666666666666664
B41B21,24,19,0.6911764705882353,0.041666666666666664
B29D33,24,33,0.7569892473118279,0.4583333333333333
A63D1,23,11,0.3611111111111111,0.043478260869565216
H02K31,23,11,0.9166666666666666,0.043478260869565216
F23H5,23,32,0.7172413793103448,0.21739130434782608
B29L19,23,32,0.8620689655172413,0.17391304347826086
B41L35,23,15,0.5897435897435898,0.0
B41B1,23,16,0.5714285714285714,0.17391304347826086
H04W99,23,20,0.9673202614379085,0.0
F15B18,23,20,0.6143790849673203,0.17391304347826086
C07C71,23,29,0.7977207977207977,0.17391304347826086
F41F5,23,19,0.4338235294117647,0.17391304347826086
H04J9,23,22,0.8526315789473684,0.0
B27B11,23,14,0.7272727272727273,0.17391304347826086
A43D71,23,12,0.4888888888888889,0.6956521739130435
C12S7,23,15,0.7948717948717948,0.0
C25D2,23,14,0.9696969696969697,0.2608695652173913
F23B20,23,25,0.8142292490118577,0.17391304347826086
B31C5,23,18,0.4,0.2608695652173913
G12B7,23,14,0.6212121212121212,0.0
C13B35,23,28,0.7261538461538461,0.08695652173913043
B29K267,23,65,0.7368151561699949,0.08695652173913043
B27H3,23,29,0.5242165242165242,0.34782608695652173
B21F21,23,46,0.6405919661733616,0.0
H01C11,23,10,0.9285714285714286,0.21739130434782608
F16H51,23,37,0.4504201680672269,0.34782608695652173
D02H11,22,23,0.680952380952381,0.18181818181818182
B21F29,22,16,0.7582417582417582,0.45454545454545453
F21V99,22,25,0.9011857707509882,0.045454545454545456
E05B33,22,16,0.8241758241758241,0.0
A01H9,22,32,0.8137931034482758,0.2727272727272727
G11C23,22,17,0.8095238095238095,0.045454545454545456
A63H37,22,14,0.2878787878787879,0.09090909090909091
H03K6,22,19,0.7205882352941176,0.09090909090909091
F28G5,22,21,0.9473684210526315,0.5909090909090909
C07C103,22,46,0.5338266384778013,0.0
A63D3,22,11,0.6111111111111112,0.045454545454545456
A63G29,22,15,0.7435897435897436,0.09090909090909091
H03B9,22,27,0.61,0.0
H03H2,22,21,0.7543859649122807,0.13636363636363635
A41H15,22,11,0.5277777777777778,0.3181818181818182
C21C3,22,15,0.8974358974358975,0.09090909090909091
B29K667,22,62,0.5423728813559322,0.09090909090909091
F24C9,22,19,0.6985294117647058,0.22727272727272727
C09D137,21,34,0.6330645161290323,0.23809523809523808
A62D9,21,33,0.7075268817204301,0.0
B25D3,21,13,0.7272727272727273,0.14285714285714285
F21M3,21,10,0.42857142857142855,0.0
A24F9,21,12,0.8888888888888888,0.6190476190476191
A41H11,21,4,0.0,0.3333333333333333
C07C87,21,28,0.48615384615384616,0.0
A63J99,21,21,0.7660818713450293,0.2857142857142857
C09B53,21,37,0.7260504201680672,0.0
A61G21,21,20,0.6601307189542484,0.47619047619047616
D21D99,21,9,1.0,0.14285714285714285
B31B45,21,20,0.7124183006535948,0.0
C07G11,21,25,0.8142292490118577,0.0
G06J1,21,27,0.9033333333333333,0.3333333333333333
A43D27,21,28,0.563076923076923,0.2857142857142857
D03D43,21,16,0.7912087912087912,0.23809523809523808
F01L15,21,20,0.43790849673202614,0.09523809523809523
B62B19,21,14,0.5454545454545454,0.14285714285714285
H01H87,21,14,0.803030303030303,0.5238095238095238
G07B7,21,17,0.6190476190476191,0.14285714285714285
C08F242,21,37,0.8184873949579832,0.14285714285714285
B63H15,21,20,0.6862745098039216,0.38095238095238093
B61F17,21,42,0.5282051282051282,0.3333333333333333
C07D325,21,31,0.8054187192118226,0.0
A41G11,21,18,0.675,0.09523809523809523
A42C3,21,19,0.6911764705882353,0.6190476190476191
B31B31,20,13,0.6,0.0
E21F9,20,24,0.6190476190476191,0.2
A47B75,20,26,0.7789855072463768,0.1
F01N99,20,14,0.7424242424242424,0.0
B01D13,20,15,0.6025641025641025,0.0
D01C5,20,28,0.8276923076923077,0.3
B04C1,20,39,0.6936936936936937,0.05
G05G23,20,23,0.4857142857142857,0.45
C09B65,20,23,0.7666666666666667,0.3
E04D9,20,14,0.7121212121212122,0.3
C08C4,20,24,0.7402597402597403,0.0
G03G19,20,18,0.5416666666666666,0.2
C06F3,20,16,0.31868131868131866,0.15
F23M13,20,16,0.6153846153846154,0.0
H05B43,20,19,0.6838235294117647,0.0
G10K7,20,13,0.9272727272727272,0.15
F02M11,20,15,0.4230769230769231,0.25
C09B59,20,26,0.6739130434782609,0.65
F04F11,20,23,0.46190476190476193,0.0
C01G99,20,25,0.766798418972332,0.2
B21F13,20,18,0.75,0.25
A63B15,20,14,0.5151515151515151,0.2
C10H11,20,26,0.8695652173913043,0.55
C08F273,20,42,0.7487179487179487,0.3
C03B31,19,29,0.7863247863247863,0.05263157894736842
G06C15,19,21,0.4678362573099415,0.3157894736842105
A01B37,19,17,0.8857142857142857,0.10526315789473684
D01H17,19,8,1.0,0.10526315789473684
B21J11,19,14,0.6515151515151515,0.5263157894736842
A43D55,19,10,0.7142857142857143,0.10526315789473684
B61L17,19,11,0.75,0.0
A01D19,19,14,0.696969696969697,0.15789473684210525
F24B3,19,17,0.8380952380952381,0.15789473684210525
A24F27,19,13,0.41818181818181815,0.05263157894736842
F01C5,19,16,0.6813186813186813,0.0
G03B25,19,17,0.8285714285714286,0.10526315789473684
A01D9,19,14,0.3484848484848485,0.0
B21G5,19,18,0.7666666666666667,0.21052631578947367
A01L15,19,11,0.25,0.10526315789473684
G03H5,19,21,0.5497076023391813,0.3684210526315789
G10L3,19,12,0.4,0.0
F41A7,19,16,0.6593406593406593,0.15789473684210525
B29K223,18,50,0.7526595744680851,0.1111111111111111
A41H19,18,15,0.41025641025641024,0.0
B07C99,18,11,0.6944444444444444,0.2777777777777778
F21S15,18,27,0.8033333333333333,0.0
B62C1,18,23,0.3904761904761905,0.0
B31B27,18,20,0.6470588235294118,0.0
G16B99,18,22,0.7894736842105263,0.16666666666666666
B61C1,18,18,0.4166666666666667,0.1111111111111111
C07C149,18,30,0.5952380952380952,0.0
B29K627,18,52,0.7126530612244898,0.0
C10H15,18,21,0.6432748538011696,0.5
A01J21,18,18,0.4166666666666667,0.2222222222222222
B29K623,18,53,0.7050980392156863,0.1111111111111111
C09H5,18,11,0.6388888888888888,0.1111111111111111
B68C3,18,8,0.4,0.2222222222222222
F02D27,18,17,0.6857142857142857,0.6666666666666666
F02B13,18,25,0.6758893280632411,0.1111111111111111
F02B35,18,32,0.7609195402298851,0.05555555555555555
F03H5,18,11,0.4722222222222222,0.0
D21G5,18,12,0.6888888888888889,0.0
G99Z99,18,11,0.6944444444444444,0.0
B41J9,18,8,0.8,0.0
A63J3,17,19,0.5220588235294118,0.0
G21G5,17,15,0.44871794871794873,0.11764705882352941
C01G57,17,32,0.5885057471264368,0.0
B42C3,17,22,0.7315789473684211,0.058823529411764705
B60N5,17,10,0.39285714285714285,0.11764705882352941
C09B27,17,17,0.8857142857142857,0.17647058823529413
H01T7,17,9,0.38095238095238093,0.058823529411764705
A44B5,17,22,0.5157894736842106,0.058823529411764705
B29K503,17,44,0.7862950058072009,0.0
B43K17,17,16,0.8461538461538461,0.058823529411764705
A01B25,17,24,0.8181818181818182,0.29411764705882354
A61F3,17,12,0.7777777777777778,0.0
C13B15,17,18,0.75,0.058823529411764705
C07J15,17,43,0.7939024390243903,0.058823529411764705
F24V99,17,29,0.6780626780626781,0.29411764705882354
A47H27,17,20,0.7843137254901961,0.29411764705882354
B43L15,17,15,0.5641025641025641,0.29411764705882354
B23D81,17,34,0.7479838709677419,0.23529411764705882
C09J173,17,26,0.7608695652173914,0.0
H01R17,17,12,0.8444444444444444,0.0
C09B9,16,11,0.5555555555555556,0.0625
A01F13,16,5,0.3333333333333333,0.25
F42B23,16,10,0.6071428571428571,0.1875
D05B77,16,9,0.9523809523809523,0.125
A61L25,16,17,0.7428571428571429,0.0
C08F281,16,24,0.9523809523809523,0.25
